X195,X197,X199,X287,X294,X316,X470,X539,X545,X546,X548,X550,X562,X569,X571,X573,X582,X584,X615,X630,X727,X730,X732,X817,X818,X824,X837,X847,X853,X856,X860,X901,X1019,X1245,X1246,X1249,X1254,X1255,X1280,X1281,X1282,X1283,X1295,X1302,X1303,X1304,X1307,X1308,X1309,X1311,X1313,X1314,X1326,X1328,X1338,X1346,X1349,X1351,X1352,X1354,X1358,X1363,X1366,X1398,X1423,X1492,X1494,X1496,X1502,X1561,X1579,X1580,X1587,X1589,X1590,X1596,X1597,X1598,X1599,X1601,X1604,X1613,X1624,X1648,X1661,X1680,X1681,X1683,X1685,X1736,X1744,X1747,X2173,X2756,X10678,X10679,X10680,X10710,X10742,X10761,X28025,X28037,X28038,X28116,X28118,X28131,X28132,X28141,X28901,X29343,X29385,X29466,X33033,X33959,X34085,X35703,X35760,X37554,X38289,X39488,X39950,X43675,X44742,X46867,X47678,X47715,X51663,X51669,X52773,X53345,X54291,X55884,X57706,X61645,X61648,X66284,X67824,X67827,X69328,X69966,X74426,X76123,X76832,X79604,X82983,X84112,X102684,X103216,X105219,X137591,X155148,X158847,X185008,X190721,X208224,X208479,X208962,X216816,X227940,X239935,X244366,X246787,X248315,X249188,X255248,X283734,X292800,X299767,X315405,X399726,X413503,X414970,X417368,X432198,X502558,X536441,X544580,X573062,X631220,X649756,X671223,X702967,X712122,X712357,X712411,X712538,X712633,X713030,X1042156,X1090133,X1134687,X1147143,X1147144,X1147145,X1147146,X1147147,X1147148,X1147149,X1147150,X1147151,X1147152,X1147153,X1147157,X1156431,X1156433,X1160721,X1168034,X1197717,X1211417,X1216932,X1225789,X1296536,X1297617,X1324352,X1335613,X1357825,X1407493,X1463165,X1471761,X1476577,X1524881,X1528099,X1531429,X1539298,X1560339,X1562970,X1572656,X1642646,X1649239,X1649240,X1655645,X1679721,X1692238,X1702170,X1702221,X1712675,X1725232,X1759399,X1785995,X1796613,X1796616,X1805478,X1805714,X1812934,X1812935,X1813821,X1815968,X1827481,X1834196,X1834198,X1834205,X1834207,X1839799,X1841863,X1852373,X1852374,X1852377,X1868135,X1870984,X1871021,X1871025,X1871034,X1884263,X1889813,X1902136,X1905288,X1907578,X1912856,X1915310,X1934254,X1944646,X2025876,X2026240,X2051905,real_y
0.000535774,5.32E-05,2.83E-06,1.83E-06,0,0,0,0,0,8.55E-06,3.24E-05,4.97E-05,0.000411039,0,4.64E-06,0.000214264,0,0,1.17E-06,0,0,0,0,0.0450509,0.00478524,2.60E-06,0,0,0.0329173,0.000159054,3.75E-06,0.000607073,0,9.81E-06,0,0,0,0,2.92E-06,0,0,0,0,0.00215766,0.000764287,0.0786335,0.00014052,3.03E-05,0.000453377,0.000195002,2.00E-05,2.80E-05,8.47E-05,0.00216688,2.98E-05,0,0,8.06E-94,0.000168299,0,9.85E-07,0,0,4.85E-06,0,0,4.93E-06,0.0013266,0.00179375,1.78E-06,0.000155905,5.30E-06,4.85E-49,0,0,0.00222697,1.05E-05,2.84E-06,0,2.96E-06,7.85E-05,4.63E-05,0.000408214,0,2.84E-06,0.0558138,0.0116997,1.30E-05,0.000330539,0.000122801,0,4.68E-06,0.00265164,0,0,0,0,0,0,0,0,4.29E-05,0,0.00338528,0.013384,0.00201237,0.000139145,0,0,0,0,0.00221735,1.65E-05,0,0,0,0,0,0,0.0032006,1.90E-05,0.00152933,5.06E-05,6.21E-06,0.0153112,0,0,0,2.88E-06,0,0,0,0,7.54E-05,0,0,5.39E-06,0,0,0,0.00578565,0.000106846,0,0,0,3.81E-79,0,0,0,0,0,0.000313273,0,0,0,0.000389106,0,0.0060089,0,5.78E-05,4.02E-05,0.000453667,2.95E-06,0,0,0,0.00167351,0,5.24E-06,0,6.83E-06,0,0,0,5.66E-06,0,1.94E-05,0,0,0.000764154,0,0,0,0,9.13E-06,0,8.87E-05,9.55E-06,9.12E-05,0,3.76E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.00012355,0.000194605,0.00091631,0,0.000117748,0.000181022,0,0,0,0.000195764,0.00446153,1.98E-05,0,0,5.95E-06,0,8.31E-06,0,0,6.80E-06,0,9.52E-06,0,0,1.00E-05,0,0,0,0,2.84E-06,0,0,0.000176076,0,9.94E-05,0,4.36E-05,0,5.39E-06,0.000271698,7.21E-07,0.000385991,0,0,5.33E-06,9.57E-05,6.26E-06,0,1.46E-05,0.0125161,7.43E-07,9.28E-05,0,1.56E-05,3.99E-06,0,0.000141721,3.15E-06,0,2.96439387504748e-323,0,1.01E-05,0,0,1.10E-05,0,0,0,0.00279984,0,0,1
0.000708284,5.04E-05,0,0,0,0,0,0.00015081,0,0,1.10E-05,4.14E-05,0.000371518,0,0,5.15E-05,0,1.36E-06,2.65E-07,0,1.30E-06,0,7.18E-06,0.233788,0.0185794,0,1.37E-05,0.000356662,0.00445868,0.000207368,6.31E-08,0.000106456,0,0,0,0,0,0,8.96E-06,0,0,0,0,0.00326675,6.78E-05,0.00265136,0.000147547,6.19E-05,7.87E-05,0.00113851,1.42E-05,0.000457864,0.000462554,0.00290291,7.99E-06,0,0,8.90E-05,0.00181715,0,1.81E-06,0,0,8.16E-07,0,8.32E-08,0,0.00307519,6.18E-05,0,0,1.66E-151,6.57E-07,0,0,0,0,6.37E-39,0,0.000155864,7.50E-05,1.86E-05,6.75E-07,4.62E-06,7.24E-06,0.0696505,4.40E-05,2.04E-05,0.000917147,0.000295943,0,0,3.42E-06,0,3.57E-67,0,0,0,0,0,5.43E-07,1.27E-05,0,0.116842,0.000932113,8.88E-06,0,0,1.24E-07,4.94065645841247e-324,0,0.000465319,0.00445722,4.30E-18,0,0,0,0,0,0.00191758,5.40E-06,2.87E-06,3.64E-07,0,0.00107868,0,0,0,0,0,0,0,0,2.72E-06,0,0,0,0,0,0,0.00516887,0,3.21E-07,5.53E-07,0,0.00116109,3.82E-06,0,1.36E-07,0,0,0.000383115,0,2.21E-07,0,0.0133575,0,0.00778481,0,0.000286399,0,0.00010716,6.73E-07,1.24E-06,0,0,0.000231294,1.39E-07,3.14E-05,2.09E-83,0,0,0,0,1.31E-06,0,1.21E-06,6.59E-06,0,0.00438126,0,0,2.12E-06,0,6.29E-06,0,9.58E-06,0,0.000112744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49E-05,4.85E-06,0.0371452,0,5.85E-06,1.39E-05,1.33E-06,0,9.24E-08,2.99E-05,2.48E-05,0.000721392,0,0,6.79E-05,0,3.82E-06,0,1.43E-06,2.01E-06,0,1.82E-298,0,6.76E-07,0,0,0,0,5.71E-07,0,0,0,6.90E-05,0,2.20E-184,0,0.00221322,3.46E-06,0,7.01E-05,1.39E-07,1.43E-06,0,0,1.01E-05,4.37E-05,2.05E-05,0,0.000229033,0.000480955,1.71E-07,6.54E-05,1.57E-06,1.52E-05,0,3.91E-06,0.000867514,3.66E-06,0,0,0,2.75E-06,0,0,3.64E-05,0,0,0,0.00279998,0,3.78E-07,1
0.000239823,2.66E-05,0,6.77E-07,2.15E-07,0,1.73E-210,1.35E-05,0,0,3.43E-06,0.000371074,0.0109101,0,2.88E-06,3.79E-05,0,0,0,0,2.68E-06,0,3.36E-07,0.0220891,0.000446171,0,3.21E-05,4.23E-06,0.00287482,3.08E-06,5.36E-08,0,0,3.95E-102,0,0,0,0,4.19E-06,0,0,0,4.42E-85,4.59E-05,1.05E-05,0.00140937,0.000396051,6.66E-06,6.25E-07,0.000289795,0,0.000453028,0.000584814,1.98E-05,7.07E-06,0,0,2.22E-05,0.000639504,0,9.71E-07,6.07E-07,0,0,0,0,5.21E-07,0.0027682,6.07E-06,0,0,3.12E-87,0,0,0,0,1.95E-06,3.04E-42,0,1.92E-05,0.000734817,1.01E-05,5.04E-272,0,9.69E-07,0.000223997,1.33E-05,2.40E-06,0.000289998,1.90E-05,0,4.63E-07,2.06E-06,0,0,0,0,0,0,0,0,1.91E-05,6.35E-07,0.0285348,0.00119514,6.22E-05,4.24E-07,2.62E-07,2.09E-07,0,0,4.27E-05,0.00149499,2.91E-36,0,1.13E-05,5.25E-07,0,0,0.00230616,1.90E-06,0,1.42E-05,0,0.00727638,0,0,0,0,0,2.14E-07,0,0,0,0,0,0,0,0,0,0.00129235,0,0,0,0,0.000550959,0,0,1.15E-07,0,0,0.00195424,0,9.40E-08,0,0.00323573,0,0.000382999,0,9.03E-06,0,0.000292489,0,5.27E-07,0,0,0.000598504,0,3.28E-06,0,0,0,0,0,0,0,3.33E-107,0,0,0.000761418,0,0,0,1.41E-06,3.57E-07,5.07E-07,0,0,5.07E-05,0,3.87E-07,0,0,0,0,0,0,0,0,0,0,0,2.91E-05,0,1.01E-05,0.00525287,0,0.000732981,0,0,0,1.13E-06,9.83E-05,0.000137632,7.55E-05,0,0,1.39E-06,0,0,0,0,5.84E-07,0,0,0,5.77E-07,0,0,0,0.000457478,2.70E-265,0,0,0,1.81E-06,0,0,9.46E-06,0.000631161,4.72E-07,0,9.96E-05,2.32E-07,0,0,0,2.57E-07,4.40E-05,1.70E-05,1.96E-06,2.72E-05,0.000104443,6.97E-06,3.40E-05,0,0,0,0,6.88E-05,0,0,0,0,2.04E-06,1.77E-07,0,5.10E-06,4.65E-07,0,6.46E-05,0.00136014,0,2.54E-06,1
0.000277837,7.21E-06,0,0,0,0,0,0,0,0,5.79E-07,0,0.000120516,0,0,1.12E-06,0,0,0,0,0,0,0,0.00263073,0.00191505,0,2.97E-06,0.00261609,0.0329279,2.39E-06,5.19E-140,2.28E-06,0,0,0,0,0,1.58E-05,9.54E-06,0,0,6.30E-07,0,2.58E-05,2.24E-05,0.0304264,4.07E-05,0.000198455,0,0.000233284,3.84E-06,3.27E-06,3.34E-05,0.000114547,1.22E-05,0,0,5.03E-06,0.00388204,0,0.000123111,0,7.02E-07,0,0,0,0,0.00201026,1.16E-05,0,0,0,0,0,0,0,4.80E-06,0,0,3.37E-05,0.00103977,3.91E-06,0,0,1.59E-05,0.298901,3.12E-05,2.22E-05,0.00142745,0.000117985,0,1.27E-06,0.017767,0,0,0,0,0,0,0,0,7.66E-06,0,0.0241604,0.00258676,9.95E-05,1.05E-06,0,4.49E-07,7.27E-07,0,9.06E-06,4.12E-06,2.46E-06,0,2.80E-07,0,0,0,0.00892044,6.35E-06,1.47E-05,0,0,0.0154345,0,0,0,1.57E-06,0,2.97E-07,6.05E-193,0,8.00E-82,0,0,0,0,0,0,0.00636515,0,0,0,0,0.000850105,0,0,0,0,0,0,0,1.58E-06,0,0.00125505,0,0.041073,9.88131291682493e-324,7.27E-05,2.94E-07,7.51E-05,0,0,9.37E-07,0,0.00309118,0,0,1.05E-90,0,1.12E-174,0,0,1.72E-05,0,1.33E-05,2.62E-06,0,0.00445562,0,0,4.59E-06,0,1.14E-05,0,2.36E-06,0,0.00129245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11E-05,3.68E-05,0.000186195,3.11E-07,0.000712455,0,0,0,0,0.000201057,0.000606371,3.64E-05,0,0,1.51E-07,0,9.06E-06,0,1.69E-06,1.96E-05,0,0,0,0,1.31E-06,0,0,0,1.78E-141,0,0,0,8.80E-06,0,4.30E-05,9.04E-07,0.000109362,2.90E-06,1.25E-05,9.01E-05,0,0,0,0,0,0.000139619,1.88E-05,0,0.000188817,0.00138696,0,4.50E-05,0,1.01E-05,0,0,0.000958715,0,0,0,0,2.00E-06,0,0,7.20E-05,0,0,0,0.0166006,0,3.08E-07,1
0.00191171,0.000215886,0,3.05E-07,0,2.21E-284,0,0,3.62E-07,1.27E-05,0.000122123,0.000153935,0.010027,2.31E-05,3.01E-05,0.00105271,0,4.02E-07,0,2.66E-07,0,0,5.01E-07,0.00505581,0.00014561,6.99E-07,1.35E-05,0.000120193,0.0589855,7.84E-156,2.60E-06,1.02E-05,0,1.71E-06,1.26E-06,0,7.03E-08,0,0,0,0,0,1.06E-07,0.000106695,0.000128522,0.0233495,0.000187971,2.66E-05,1.87E-05,0.00325045,5.31E-05,3.88E-06,1.77E-05,7.62E-05,7.46E-06,0,0,0.00164296,0.00229958,0,8.01E-07,8.16E-07,6.26E-06,0,0,0,5.08E-06,0.00311073,0.000228337,5.05E-07,0,0,7.71E-07,3.28E-97,0,0,5.29E-07,7.74E-07,0,1.55E-05,0.000203626,0.000727721,0,9.15E-07,1.90E-06,0.0858473,0.000405749,5.48E-05,0.000969524,2.51E-05,0,1.27E-06,5.14E-06,0,0,0,0,0,0,0,0,0.000240243,0,0.00435549,0.000141989,3.08E-06,0,9.37E-06,0,0,0,0.00272712,8.01E-06,1.72E-06,0,0,0,0,0,0.00354403,1.88E-05,0.000109563,0,1.17E-05,8.46E-05,2.62E-05,0,0,3.55E-53,1.67E-06,2.57E-06,0,1.17E-303,0,0,0,0,0,7.16E-44,0,0.00592634,0,0,0,7.62E-07,2.74E-05,1.26E-73,0,3.20E-07,5.05E-07,0,0,0,0,3.85E-06,0.000378942,0,0.0317505,0,0.00177119,0.000247469,0.000227906,6.32E-06,2.21E-06,4.04E-06,0,0.000290809,7.78E-98,0,2.29E-19,0,3.03E-240,0,0,5.15E-07,0,8.87E-07,1.29E-06,0,0.0228609,0,0,4.16E-07,4.26E-22,2.18E-05,0,5.85E-05,0,0.000901899,5.25523000000001e-310,1.02E-05,0,0,0,0,0,0,0,0,0,1.16E-206,0,0,0.000899055,0.00112682,0.000890495,0,0.00023994,0.000589073,1.41E-06,1.98E-214,0,9.78E-05,0,4.43E-06,0,0,0.000725583,0,2.45E-05,0,0,6.03E-06,0,0,0,6.63E-290,8.63E-07,0,0,0,1.22E-14,6.32E-07,0,0,0.044401,0,6.04E-05,1.00E-06,2.39E-05,1.72E-06,3.65E-07,0.000101298,9.63E-07,3.85E-06,0,0,3.75E-177,4.59E-05,2.70E-05,5.44E-07,2.47E-05,0.000759631,0,1.87E-05,0,0.000159932,0,0,0.000108074,0,0,0,1.08E-05,1.89E-05,1.02E-06,0,9.96E-07,0,2.89E-07,0,0.00119924,1.43E-06,8.47E-07,1
0.000534459,8.52E-05,0,7.40E-06,1.71E-100,0,0,0,9.82E-07,5.64E-06,0.00111289,0.000107085,0.00275779,0,1.19E-05,0.00462716,0,0,0,0,7.93E-06,0,0,0.0161985,0.00385045,0,2.77E-06,0.00638768,0.00913194,5.48E-06,0,0.00114084,0,0,0,0,0,0,1.83E-05,0,0,0,0,4.22E-05,3.74E-06,0.000103778,0.000337734,0,6.39E-06,0.0031657,1.53E-05,1.21E-05,0.000138747,8.31E-05,1.59E-05,0,0,0,0.000345769,0,0,0,0,0,0,7.11E-08,8.59E-32,0.0127117,2.91E-05,0,0,0,0,0,9.02E-07,0,0,0,0,0.000159497,2.65E-281,0,2.78E-54,1.34E-06,3.53E-05,0.0931683,0.0526446,2.99E-05,0.00121032,0.000742255,0,1.84E-06,3.09E-06,0,0,0,0,0,0,0,0,4.39E-05,0,0.00345788,0.0126098,4.90E-05,7.83E-07,0,0,1.12E-06,0,5.57E-06,1.62E-05,0,4.54E-06,2.65E-05,0,0,0,0.00234271,0.000131883,2.78E-05,1.38E-05,0,0.108082,7.02E-06,0,0,1.18E-06,1.10E-06,2.46E-06,5.17E-25,0,5.49E-07,0,0,0,0,0,0,0.0075065,0,2.84E-07,0,0,0.00172843,1.30E-06,0,0,0,0,0,3.14E-56,0,3.60E-07,0.00102683,1.02E-06,0.032527,0,0.0161582,9.83E-05,0.00476632,0,0,0,0,0.0016268,0,2.95E-06,1.02E-19,0,0,0,0,4.53E-06,0,0,2.25E-06,0,0.00912894,8.71E-07,0,1.15E-05,0,2.00E-05,0,3.69E-06,0,0.000702281,0,5.88E-06,6.08E-114,0,0,0,2.99E-61,0,8.42E-135,0,0,0,0,0,0.000141008,0.000132822,0.00220897,0,6.94E-05,2.36E-05,8.75E-06,2.76E-74,2.34E-07,0.000241156,1.24E-05,2.63E-06,0,6.56E-32,0.000854309,0,4.24E-06,6.08E-05,0,1.31E-05,8.48E-07,0,0,4.90E-155,0,2.68E-239,0,0.00183256,0,0,0,0,0.00200687,0,4.85E-06,1.30E-06,0.000235295,1.46E-06,5.93E-05,0.00157312,2.31E-07,1.47E-06,0,0,0,2.20E-05,0.000119913,0,0.000136515,5.62E-06,4.91E-05,0.000239103,0,3.18E-05,0,1.11E-06,0.000795874,0,2.30E-06,0,0,1.77E-06,1.38E-06,0,1.45E-06,0,0,0,0.01252,3.52E-05,4.88E-05,1
0.000506388,9.69E-06,0,7.73E-07,1.48219693752374e-323,0,0,7.47E-05,0.0372245,0,0.000732462,0.000147433,0.00651694,0,1.34E-06,1.12E-05,0,0,0,0,5.16E-05,3.31E-06,2.55E-05,0.105325,0.00539586,1.24E-06,3.85E-05,1.04E-05,0.00836622,0,8.88E-07,0,0,0,0,0,0,0,2.63E-05,0,0,0,0,0.000299182,1.83E-06,0.0115615,0.000269374,1.55E-05,3.02E-06,0.000406265,4.88E-06,8.87E-06,4.29E-05,0.000188529,0,0,0,0.000848385,0.000310385,0,0,1.45E-06,0,0,0,0,0,0.00290248,2.93E-06,0,0,0,0,0,0,0,0,0,0,6.44E-06,0,0,0,0,1.29E-06,4.94E-05,2.67E-06,0,6.91E-05,0.000465687,0,0,4.54E-06,0,0,0,0,3.27E-52,0,0,0,1.73E-06,0,0.0664378,0.0117341,0.00764416,4.46E-06,0,1.99E-06,2.56E-06,0,0.00745901,0.00084202,0,0,0,0,0,0,0.00152751,0.00412399,1.89E-05,0,0,0.022657,1.43E-06,0,0,7.83E-21,0,0,0,0,1.87E-06,0,0,0,1.12E-07,0,0,0.000541848,5.92E-05,6.70E-07,0,0,0.000108483,2.19E-17,0,0,0,0,0.000374779,0,0,5.61E-07,0.000602651,1.89E-06,0.00189338,0,0.00246806,4.84E-05,0.00383994,1.42E-05,4.19E-05,0,0,0.00133608,0,0,0,0,0,0,0,0,0,2.79E-06,0,7.56E-06,0.00468028,0,0,7.35E-07,2.30E-06,0,3.98E-05,1.40E-06,5.54E-05,0.00013668,0,0,0,0,0,0,0,0,0,0,0,2.13E-154,0,0,0.000632653,0.00093249,0.0668731,0,0.00052059,0,0,0,0,0.00386829,0.00101742,8.46E-05,0,0,2.63E-07,7.73E-07,3.97E-06,0,7.44E-07,1.43E-06,1.04E-06,0,0,0,0,0,0,0,0,0,0,0,1.23E-05,0,1.72E-05,2.52E-05,0.000306219,1.15E-06,0,2.37E-05,0,0,0,0,0.000689552,2.32E-05,1.12E-05,0,0.000104624,0.000272988,0,6.34E-05,0,3.28E-06,0,0,8.66E-05,0,4.20E-06,0,0,0,0,0,0,5.24E-07,0,0,0.00513445,0,1.80E-06,1
0.00223382,0.00104542,0,0,0,0,1.59E-05,0,5.26E-06,0.00226623,0.00793114,0.0239331,0.0164172,0,0,0.00574782,2.43E-06,1.89E-05,2.51E-05,0,0,2.82E-06,0,0.00667556,0.00469661,0,0,0.00149793,0.0362522,3.01E-06,1.50E-05,0.00655619,0,1.47E-81,0.000403162,0,0,0,0,0,0,0,2.79E-06,5.83E-05,4.18E-05,0.0071458,0.000136424,8.08E-06,0,0.00093294,0,0.000123773,0,1.57E-05,1.29E-05,0,0,0,0.00623625,0,8.05E-05,0.000988194,2.05E-06,0,0,0,2.04E-06,0.00817532,6.52E-05,0,0,5.76E-06,0,1.53E-06,5.82E-05,0,1.03E-05,0,3.48E-05,2.91E-05,0.000409416,7.47E-05,3.48E-06,2.66E-06,8.80E-06,0.0270564,4.57E-05,1.56E-05,0.00136956,0,0,4.10E-05,0,3.57E-07,0,3.00E-54,2.80E-128,0,0,0.000120259,5.67E-06,0,7.45E-06,0.0076778,0.000631051,4.49E-05,1.54E-06,0,3.24E-05,0,1.20E-06,6.93E-05,2.82E-06,7.80E-06,9.91E-06,0,0,0.000126669,0,0.00581084,0.000114674,0.000835816,0.000100328,0,0.0107358,0,0,1.83E-06,2.30E-06,1.03E-06,0.00169484,1.05E-21,1.92E-05,0.0115843,8.01E-06,0,2.52E-43,1.73E-06,7.83E-07,1.64E-05,0.0018064,0,0,0,5.43E-06,0.000119763,1.47E-05,9.92E-15,0,4.27E-06,0,0,0,0,0.000355381,0.00126146,1.21E-05,0.00157581,1.42E-70,0.0442659,0.00124724,0.00506518,0,0,0.000892471,0,0.00115727,5.38E-05,1.18E-05,0,0,2.40E-288,1.81E-06,0,2.60E-05,0,1.54E-06,0,0,0.00439915,0,0,0,0,2.91E-06,0,1.12E-05,0,0.00196122,0,0,0,0,3.66E-80,1.62143999998713e-313,0,0,0,0,0,0.00011143,5.36E-132,9.41E-74,0.000458052,0.00056435,0.0190794,0,0.000158713,0.000191832,0,0,0,0.000148513,0,0.000110525,4.15E-40,0,0.00065881,1.29E-06,8.45E-06,0.000122096,0,2.66E-05,3.45E-06,0.00577617,3.10E-06,0,1.65E-05,5.42E-28,0,0,0,0,1.50E-05,1.84E-06,0.000797291,0,2.40E-05,0,0.000463697,1.94E-06,0,0.00205186,7.09E-06,0.000304185,0,0,0.000866162,0.000131008,3.00E-05,0,7.34E-05,0.000357532,0,0,0,9.95E-06,0.00248303,0,0.000278016,0,0,0,0,7.55E-05,9.93E-05,1.22E-06,3.80E-05,0,1.48E-05,8.12E-06,0.000997259,4.62E-05,0,0
0.000612203,1.76E-05,0,7.21E-07,1.39E-07,0,0,0,0,0.000187089,7.19E-05,0.000123372,0.000979597,7.68E-07,2.21E-05,2.63E-05,1.59E-06,0,3.88E-08,0,6.61E-07,0,1.77E-06,0.0950311,0.0040025,0,3.31E-07,0,0.000586749,0.00112436,0,2.67E-05,0,1.87E-05,4.49E-07,0,0,4.90E-07,6.32E-06,0,0,0,0,8.08E-05,5.52E-05,0.0426028,0.000130402,0.000371321,6.22E-06,5.08E-05,9.08E-05,0.000588122,2.25E-05,6.77E-05,1.37E-05,7.02E-08,0,0.000194685,0.0048023,1.08E-228,1.88E-06,0.000116181,1.55E-06,0,5.85E-06,0,3.99E-07,0.00154607,1.97E-05,0,0,5.08E-07,0,0,5.48E-07,4.67E-07,0,0,2.86E-05,0,0,5.47E-06,0,1.01E-06,0,0.000110404,1.59E-05,0,0.00102357,6.27E-05,3.00E-06,3.86E-06,6.57E-06,6.28E-07,0,0,0,0,0,0,0,2.70E-05,0,0.0534086,0.000232027,0.00102438,0,0,6.55E-07,0,3.71E-07,0.00541702,8.90E-06,0,1.04E-06,0,0,0,0,0.000401691,0,2.70E-05,2.38E-07,8.66E-07,0.0579121,0,0,1.81E-06,9.84E-07,1.60E-06,4.51E-05,0,3.74E-06,5.12E-06,1.91E-07,0,0,7.10E-08,0,0,0.00882738,0,1.05E-07,0,0,0.000494297,0,0,0,4.02E-07,0,7.90E-07,0,0,2.51E-06,0.00200219,5.84E-07,0.021624,0,3.64E-06,0.000118457,0.000175346,4.81E-06,2.43E-07,3.51E-06,3.42E-07,0.00108971,6.34E-07,2.34E-06,0,1.99E-07,0,0,0,1.29E-06,0,5.15E-225,0,0,0.0162029,0,0,4.60E-07,3.75E-07,1.65E-06,0,1.80E-05,0,0.000118861,0,2.47E-06,0,0,0,0,0,0,0,0,2.59E-302,0,0,0,5.19E-05,4.56E-05,2.02E-05,1.72E-07,2.46E-07,0.133799,0,0,2.86E-07,4.90E-05,0,4.02E-07,0,0,9.97E-06,0,3.41E-05,0,5.14E-06,0,0,4.26E-07,3.20E-07,0,0,0,0,0.00510962,0,1.78E-07,8.23E-209,0,0.000161985,0,4.12E-06,0,0.000587791,1.77E-07,0,5.56E-06,0,1.53E-06,0,0,0.000120336,1.09E-05,2.81E-06,0,0.000112016,0.00226668,0,6.49E-05,0,2.01E-05,0,5.61E-220,0.000252037,0,0,0,0,1.10E-05,1.56E-35,0,5.51E-07,1.71E-06,1.63E-07,0,0.00477971,0,0,0
0.000451452,6.16E-06,0,3.37E-07,0,0,0,0,4.91E-07,0.000396088,0.196424,0.00016714,0.453586,0,0.012068,0.205926,0,0,0.000345127,0,1.87E-06,0,0,0.00112087,2.67E-05,0,4.01E-06,5.11E-05,0.000177685,0,7.55E-06,7.76E-07,0,2.36E-06,7.79E-06,0,0,0,3.63E-07,0,0,0,2.19E-42,0.000451109,1.81E-05,0.00409051,3.76E-05,3.93E-06,4.13E-05,1.22E-05,1.92E-05,7.07E-06,5.04E-06,6.18E-05,1.21E-06,1.75E-07,0,1.32E-05,0.000239882,0,6.65E-06,1.30E-05,4.82E-06,8.34E-07,1.45E-111,0,0,0.000307351,2.57E-06,0,0,0,0,0,4.29E-07,0,1.76E-05,7.15690006573498e-317,0,0,0,1.58E-05,2.20E-06,0,0,0.000151986,5.95E-05,0,0.000274854,1.45E-05,8.29E-07,7.77E-06,0,0,0,0,0,0,0,0,0,5.13E-05,5.13E-60,0.000236092,1.26E-05,1.61E-27,3.48E-07,4.00E-05,0.00132149,0,0,0.00384212,2.59E-05,3.56279999998376e-313,0,8.90E-06,0,0,3.27E-06,0.00214896,1.76E-06,4.88E-05,5.89E-07,0,1.89E-05,0,0,0,3.04E-90,0,3.82E-05,0,0,4.22E-05,4.86E-07,0.000254823,1.90E-307,0.000183939,0,0,0.00172064,0,0,0,4.42E-07,0.000234598,8.36E-197,0,4.21E-93,1.00E-07,0,0.00016975,0,0,3.38E-06,0.000641234,0.000167167,0.0131948,1.46E-275,6.87E-05,0.00148701,1.69E-06,0,0,7.84E-06,0,2.31E-05,7.93E-06,1.54E-206,0,1.01E-06,0,0,0,0,0,5.29E-105,0,0,0.00186289,0,0,4.11E-06,8.91E-07,3.40E-06,0,2.15E-05,0,4.93E-06,0,0.0222265,0,0,0,0,0,0,0,0,0,0,0,0,4.95E-05,4.22E-05,0.000104887,0,0,2.24E-05,0,0,0,0,0,0.000150698,0,0.0011645,0.000248382,0,1.18E-123,0,5.80E-07,0,0,3.08499001269492e-316,0,0,0,0,2.42E-256,0,0,0,2.00E-224,0,9.04E-05,0,5.61E-05,0,5.83E-06,0,0,4.28E-06,0,9.57E-07,0,0,3.75E-293,1.21E-05,0,0,0.000385151,0.000263249,0,5.36E-06,5.03E-06,3.76E-05,0,1.05E-06,9.89E-05,0,1.21E-41,0,7.39E-07,1.49E-06,0,0,0,2.59E-06,3.99E-07,0,1.68E-05,1.20E-39,0,0
